customer_id,event_date,event_type,plan_name,mrr
CUST_0080,2025-04-01,Renewal,Basic,91.24
CUST_0080,2025-05-01,Renewal,Basic,91.24
CUST_0080,2025-06-01,Renewal,Basic,91.24
CUST_0080,2025-07-01,Renewal,Basic,91.24
CUST_0080,2025-08-01,Renewal,Basic,91.24
CUST_0080,2025-09-01,Renewal,Basic,91.24
CUST_0080,2025-10-01,Renewal,Basic,91.24
CUST_0080,2025-11-01,Renewal,Basic,91.24
CUST_0080,2025-12-01,Renewal,Basic,91.24
CUST_0081,2025-04-01,New,Pro,280.84
CUST_0081,2025-05-01,Renewal,Pro,280.84
CUST_0081,2025-06-01,Renewal,Pro,280.84
CUST_0081,2025-07-01,Renewal,Pro,280.84
CUST_0081,2025-08-01,Renewal,Pro,280.84
CUST_0081,2025-09-01,Renewal,Pro,280.84
CUST_0081,2025-10-01,Renewal,Pro,280.84
CUST_0081,2025-11-01,Renewal,Pro,280.84
CUST_0081,2025-12-01,Renewal,Pro,280.84
CUST_0082,2025-12-01,New,Pro,304.21
CUST_0083,2025-05-01,New,Pro,293.48
CUST_0083,2025-06-01,Renewal,Pro,293.48
CUST_0083,2025-07-01,Renewal,Pro,293.48
CUST_0083,2025-08-01,Renewal,Pro,293.48
CUST_0083,2025-09-01,Renewal,Pro,293.48
CUST_0083,2025-10-01,Renewal,Pro,293.48
CUST_0083,2025-11-01,Upgrade,Enterprise,1086.68
CUST_0083,2025-12-01,Renewal,Enterprise,1086.68
CUST_0084,2025-01-01,New,Basic,107.78
CUST_0084,2025-02-01,Renewal,Basic,107.78
CUST_0084,2025-03-01,Renewal,Basic,107.78
CUST_0084,2025-04-01,Renewal,Basic,107.78
CUST_0084,2025-05-01,Renewal,Basic,107.78
CUST_0084,2025-06-01,Renewal,Basic,107.78
CUST_0084,2025-07-01,Renewal,Basic,107.78
CUST_0084,2025-08-01,Renewal,Basic,107.78
CUST_0084,2025-09-01,Renewal,Basic,107.78
CUST_0084,2025-10-01,Renewal,Basic,107.78
CUST_0084,2025-11-01,Renewal,Basic,107.78
CUST_0084,2025-12-01,Renewal,Basic,107.78
CUST_0085,2025-07-01,New,Pro,284.03
CUST_0085,2025-08-01,Renewal,Pro,284.03
CUST_0085,2025-09-01,Renewal,Pro,284.03
CUST_0085,2025-10-01,Renewal,Pro,284.03
CUST_0085,2025-11-01,Renewal,Pro,284.03
CUST_0085,2025-12-01,Renewal,Pro,284.03
CUST_0086,2024-11-01,New,Basic,103.71
CUST_0086,2024-12-01,Renewal,Basic,103.71
CUST_0086,2025-01-01,Renewal,Basic,103.71
CUST_0086,2025-02-01,Renewal,Basic,103.71
CUST_0086,2025-03-01,Churn,Basic,0.0
CUST_0087,2024-06-01,New,Pro,278.2
CUST_0087,2024-07-01,Renewal,Pro,278.2
CUST_0087,2024-08-01,Renewal,Pro,278.2
CUST_0087,2024-09-01,Renewal,Pro,278.2
CUST_0087,2024-10-01,Renewal,Pro,278.2
CUST_0087,2024-11-01,Renewal,Pro,278.2
CUST_0087,2024-12-01,Renewal,Pro,278.2
CUST_0087,2025-01-01,Renewal,Pro,278.2
CUST_0087,2025-02-01,Renewal,Pro,278.2
CUST_0087,2025-03-01,Renewal,Pro,278.2
CUST_0087,2025-04-01,Renewal,Pro,278.2
CUST_0087,2025-05-01,Renewal,Pro,278.2
CUST_0087,2025-06-01,Churn,Pro,0.0
CUST_0088,2024-08-01,New,Basic,106.27
CUST_0088,2024-09-01,Renewal,Basic,106.27
CUST_0088,2024-10-01,Renewal,Basic,106.27
CUST_0088,2024-11-01,Renewal,Basic,106.27
CUST_0088,2024-12-01,Renewal,Basic,106.27
CUST_0088,2025-01-01,Renewal,Basic,106.27
CUST_0088,2025-02-01,Renewal,Basic,106.27
CUST_0088,2025-03-01,Renewal,Basic,106.27
CUST_0088,2025-04-01,Churn,Basic,0.0
CUST_0089,2024-08-01,New,Enterprise,1040.65
CUST_0089,2024-09-01,Renewal,Enterprise,1040.65
CUST_0089,2024-10-01,Renewal,Enterprise,1040.65
CUST_0089,2024-11-01,Churn,Enterprise,0.0
CUST_0090,2024-09-01,New,Basic,102.62
CUST_0090,2024-10-01,Renewal,Basic,102.62
CUST_0090,2024-11-01,Renewal,Basic,102.62
CUST_0090,2024-12-01,Renewal,Basic,102.62
CUST_0090,2025-01-01,Renewal,Basic,102.62
CUST_0090,2025-02-01,Renewal,Basic,102.62
CUST_0090,2025-03-01,Renewal,Basic,102.62
CUST_0090,2025-04-01,Renewal,Basic,102.62
CUST_0090,2025-05-01,Renewal,Basic,102.62
CUST_0090,2025-06-01,Renewal,Basic,102.62
CUST_0090,2025-07-01,Renewal,Basic,102.62
CUST_0090,2025-08-01,Renewal,Basic,102.62
CUST_0090,2025-09-01,Renewal,Basic,102.62
CUST_0090,2025-10-01,Renewal,Basic,102.62
CUST_0090,2025-11-01,Churn,Basic,0.0
CUST_0091,2024-08-01,New,Basic,92.25
CUST_0091,2024-09-01,Renewal,Basic,92.25
CUST_0091,2024-10-01,Renewal,Basic,92.25
CUST_0091,2024-11-01,Renewal,Basic,92.25
CUST_0091,2024-12-01,Renewal,Basic,92.25
CUST_0091,2025-01-01,Renewal,Basic,92.25
CUST_0091,2025-02-01,Renewal,Basic,92.25
CUST_0091,2025-03-01,Renewal,Basic,92.25
CUST_0091,2025-04-01,Renewal,Basic,92.25
CUST_0091,2025-05-01,Renewal,Basic,92.25
CUST_0091,2025-06-01,Churn,Basic,0.0
CUST_0092,2025-07-01,New,Pro,295.09
CUST_0092,2025-08-01,Renewal,Pro,295.09
CUST_0092,2025-09-01,Renewal,Pro,295.09
CUST_0092,2025-10-01,Renewal,Pro,295.09
CUST_0092,2025-11-01,Renewal,Pro,295.09
CUST_0092,2025-12-01,Renewal,Pro,295.09
CUST_0093,2024-10-01,New,Pro,288.67
CUST_0093,2024-11-01,Renewal,Pro,288.67
CUST_0093,2024-12-01,Renewal,Pro,288.67
CUST_0093,2025-01-01,Renewal,Pro,288.67
CUST_0093,2025-02-01,Renewal,Pro,288.67
CUST_0093,2025-03-01,Renewal,Pro,288.67
CUST_0093,2025-04-01,Downgrade,Basic,91.1
CUST_0093,2025-05-01,Renewal,Basic,91.1
CUST_0093,2025-06-01,Renewal,Basic,91.1
CUST_0093,2025-07-01,Renewal,Basic,91.1
CUST_0093,2025-08-01,Churn,Basic,0.0
CUST_0094,2025-02-01,New,Basic,99.43
CUST_0094,2025-03-01,Renewal,Basic,99.43
CUST_0094,2025-04-01,Renewal,Basic,99.43
CUST_0094,2025-05-01,Renewal,Basic,99.43
CUST_0094,2025-06-01,Renewal,Basic,99.43
CUST_0094,2025-07-01,Renewal,Basic,99.43
CUST_0094,2025-08-01,Renewal,Basic,99.43
CUST_0094,2025-09-01,Renewal,Basic,99.43
CUST_0094,2025-10-01,Renewal,Basic,99.43
CUST_0094,2025-11-01,Renewal,Basic,99.43
CUST_0094,2025-12-01,Renewal,Basic,99.43
CUST_0095,2025-11-01,New,Basic,106.3
CUST_0095,2025-12-01,Renewal,Basic,106.3
CUST_0096,2025-04-01,New,Basic,105.8
CUST_0096,2025-05-01,Renewal,Basic,105.8
CUST_0096,2025-06-01,Renewal,Basic,105.8
CUST_0096,2025-07-01,Renewal,Basic,105.8
CUST_0096,2025-08-01,Renewal,Basic,105.8
CUST_0096,2025-09-01,Renewal,Basic,105.8
CUST_0096,2025-10-01,Renewal,Basic,105.8
CUST_0096,2025-11-01,Renewal,Basic,105.8
CUST_0096,2025-12-01,Renewal,Basic,105.8
CUST_0097,2025-08-01,New,Basic,106.05
CUST_0097,2025-09-01,Renewal,Basic,106.05
CUST_0097,2025-10-01,Renewal,Basic,106.05
CUST_0097,2025-11-01,Renewal,Basic,106.05
CUST_0097,2025-12-01,Renewal,Basic,106.05
CUST_0098,2024-09-01,New,Basic,95.18
CUST_0098,2024-10-01,Renewal,Basic,95.18
CUST_0098,2024-11-01,Renewal,Basic,95.18
CUST_0098,2024-12-01,Renewal,Basic,95.18
CUST_0098,2025-01-01,Renewal,Basic,95.18
CUST_0098,2025-02-01,Renewal,Basic,95.18
CUST_0098,2025-03-01,Renewal,Basic,95.18
CUST_0098,2025-04-01,Renewal,Basic,95.18
CUST_0098,2025-05-01,Renewal,Basic,95.18
CUST_0098,2025-06-01,Renewal,Basic,95.18
CUST_0098,2025-07-01,Renewal,Basic,95.18
CUST_0098,2025-08-01,Renewal,Basic,95.18
CUST_0098,2025-09-01,Renewal,Basic,95.18
CUST_0098,2025-10-01,Renewal,Basic,95.18
CUST_0098,2025-11-01,Renewal,Basic,95.18
CUST_0098,2025-12-01,Renewal,Basic,95.18
CUST_0099,2024-10-01,New,Basic,106.55
CUST_0099,2024-11-01,Renewal,Basic,106.55
CUST_0099,2024-12-01,Renewal,Basic,106.55
CUST_0099,2025-01-01,Renewal,Basic,106.55
CUST_0099,2025-02-01,Renewal,Basic,106.55
CUST_0099,2025-03-01,Renewal,Basic,106.55
CUST_0099,2025-04-01,Renewal,Basic,106.55
CUST_0099,2025-05-01,Renewal,Basic,106.55
CUST_0099,2025-06-01,Churn,Basic,0.0
CUST_0100,2024-04-01,New,Pro,276.76
CUST_0100,2024-05-01,Renewal,Pro,276.76
CUST_0100,2024-06-01,Renewal,Pro,276.76
CUST_0100,2024-07-01,Renewal,Pro,276.76
CUST_0100,2024-08-01,Renewal,Pro,276.76
CUST_0100,2024-09-01,Renewal,Pro,276.76
CUST_0100,2024-10-01,Renewal,Pro,276.76
CUST_0100,2024-11-01,Renewal,Pro,276.76
CUST_0100,2024-12-01,Renewal,Pro,276.76
CUST_0100,2025-01-01,Churn,Pro,0.0
CUST_0101,2024-09-01,New,Basic,107.29
CUST_0101,2024-10-01,Renewal,Basic,107.29
CUST_0101,2024-11-01,Renewal,Basic,107.29
CUST_0101,2024-12-01,Renewal,Basic,107.29
CUST_0101,2025-01-01,Renewal,Basic,107.29
CUST_0101,2025-02-01,Renewal,Basic,107.29
CUST_0101,2025-03-01,Renewal,Basic,107.29
CUST_0101,2025-04-01,Renewal,Basic,107.29
CUST_0101,2025-05-01,Renewal,Basic,107.29
CUST_0101,2025-06-01,Renewal,Basic,107.29
CUST_0101,2025-07-01,Renewal,Basic,107.29
CUST_0101,2025-08-01,Renewal,Basic,107.29
CUST_0101,2025-09-01,Renewal,Basic,107.29
CUST_0101,2025-10-01,Renewal,Basic,107.29
CUST_0101,2025-11-01,Renewal,Basic,107.29
CUST_0101,2025-12-01,Renewal,Basic,107.29
CUST_0102,2024-12-01,New,Enterprise,1092.52
CUST_0102,2025-01-01,Renewal,Enterprise,1092.52
CUST_0102,2025-02-01,Renewal,Enterprise,1092.52
CUST_0102,2025-03-01,Renewal,Enterprise,1092.52
CUST_0102,2025-04-01,Renewal,Enterprise,1092.52
CUST_0102,2025-05-01,Renewal,Enterprise,1092.52
CUST_0102,2025-06-01,Renewal,Enterprise,1092.52
CUST_0102,2025-07-01,Renewal,Enterprise,1092.52
CUST_0102,2025-08-01,Renewal,Enterprise,1092.52
CUST_0102,2025-09-01,Renewal,Enterprise,1092.52
CUST_0102,2025-10-01,Renewal,Enterprise,1092.52
CUST_0102,2025-11-01,Renewal,Enterprise,1092.52
CUST_0102,2025-12-01,Renewal,Enterprise,1092.52
CUST_0103,2024-09-01,New,Basic,98.96
CUST_0103,2024-10-01,Renewal,Basic,98.96
CUST_0103,2024-11-01,Renewal,Basic,98.96
CUST_0103,2024-12-01,Renewal,Basic,98.96
CUST_0103,2025-01-01,Renewal,Basic,98.96
CUST_0103,2025-02-01,Renewal,Basic,98.96
CUST_0103,2025-03-01,Renewal,Basic,98.96
CUST_0103,2025-04-01,Renewal,Basic,98.96
CUST_0103,2025-05-01,Upgrade,Pro,297.11
CUST_0103,2025-06-01,Renewal,Pro,297.11
CUST_0103,2025-07-01,Renewal,Pro,297.11
CUST_0103,2025-08-01,Renewal,Pro,297.11
CUST_0103,2025-09-01,Churn,Pro,0.0
CUST_0104,2024-06-01,New,Pro,287.46
CUST_0104,2024-07-01,Renewal,Pro,287.46
CUST_0104,2024-08-01,Renewal,Pro,287.46
CUST_0104,2024-09-01,Renewal,Pro,287.46
CUST_0104,2024-10-01,Renewal,Pro,287.46
CUST_0104,2024-11-01,Renewal,Pro,287.46
CUST_0104,2024-12-01,Renewal,Pro,287.46
CUST_0104,2025-01-01,Renewal,Pro,287.46
CUST_0104,2025-02-01,Renewal,Pro,287.46
CUST_0104,2025-03-01,Renewal,Pro,287.46
CUST_0104,2025-04-01,Renewal,Pro,287.46
CUST_0104,2025-05-01,Renewal,Pro,287.46
CUST_0104,2025-06-01,Renewal,Pro,287.46
CUST_0104,2025-07-01,Renewal,Pro,287.46
CUST_0104,2025-08-01,Downgrade,Basic,94.65
CUST_0104,2025-09-01,Renewal,Basic,94.65
CUST_0104,2025-10-01,Renewal,Basic,94.65
CUST_0104,2025-11-01,Renewal,Basic,94.65
CUST_0104,2025-12-01,Renewal,Basic,94.65
CUST_0105,2024-08-01,New,Enterprise,1047.64
CUST_0105,2024-09-01,Renewal,Enterprise,1047.64
CUST_0105,2024-10-01,Renewal,Enterprise,1047.64
CUST_0105,2024-11-01,Renewal,Enterprise,1047.64
CUST_0105,2024-12-01,Renewal,Enterprise,1047.64
CUST_0105,2025-01-01,Renewal,Enterprise,1047.64
CUST_0105,2025-02-01,Renewal,Enterprise,1047.64
CUST_0105,2025-03-01,Renewal,Enterprise,1047.64
CUST_0105,2025-04-01,Downgrade,Pro,300.46
CUST_0105,2025-05-01,Renewal,Pro,300.46
CUST_0105,2025-06-01,Renewal,Pro,300.46
CUST_0105,2025-07-01,Renewal,Pro,300.46
CUST_0105,2025-08-01,Renewal,Pro,300.46
CUST_0105,2025-09-01,Renewal,Pro,300.46
CUST_0105,2025-10-01,Renewal,Pro,300.46
CUST_0105,2025-11-01,Renewal,Pro,300.46
CUST_0105,2025-12-01,Renewal,Pro,300.46
CUST_0106,2025-04-01,New,Basic,93.92
CUST_0106,2025-05-01,Renewal,Basic,93.92
CUST_0106,2025-06-01,Renewal,Basic,93.92
CUST_0106,2025-07-01,Renewal,Basic,93.92
CUST_0106,2025-08-01,Renewal,Basic,93.92
CUST_0106,2025-09-01,Renewal,Basic,93.92
CUST_0106,2025-10-01,Renewal,Basic,93.92
CUST_0106,2025-11-01,Renewal,Basic,93.92
CUST_0106,2025-12-01,Renewal,Basic,93.92
CUST_0107,2024-10-01,New,Basic,92.7
CUST_0107,2024-11-01,Renewal,Basic,92.7
CUST_0107,2024-12-01,Renewal,Basic,92.7
CUST_0107,2025-01-01,Renewal,Basic,92.7
CUST_0107,2025-02-01,Upgrade,Pro,299.5
CUST_0107,2025-03-01,Churn,Pro,0.0
CUST_0108,2025-02-01,New,Pro,276.04
CUST_0108,2025-03-01,Renewal,Pro,276.04
CUST_0108,2025-04-01,Renewal,Pro,276.04
CUST_0108,2025-05-01,Renewal,Pro,276.04
CUST_0108,2025-06-01,Renewal,Pro,276.04
CUST_0108,2025-07-01,Renewal,Pro,276.04
CUST_0108,2025-08-01,Renewal,Pro,276.04
CUST_0108,2025-09-01,Renewal,Pro,276.04
CUST_0108,2025-10-01,Renewal,Pro,276.04
CUST_0108,2025-11-01,Renewal,Pro,276.04
CUST_0108,2025-12-01,Renewal,Pro,276.04
CUST_0109,2025-05-01,New,Basic,96.32
CUST_0109,2025-06-01,Renewal,Basic,96.32
CUST_0109,2025-07-01,Renewal,Basic,96.32
CUST_0109,2025-08-01,Renewal,Basic,96.32
CUST_0109,2025-09-01,Renewal,Basic,96.32
CUST_0109,2025-10-01,Renewal,Basic,96.32
CUST_0109,2025-11-01,Renewal,Basic,96.32
CUST_0109,2025-12-01,Renewal,Basic,96.32
CUST_0110,2025-08-01,New,Pro,327.15
CUST_0110,2025-09-01,Renewal,Pro,327.15
CUST_0110,2025-10-01,Renewal,Pro,327.15
CUST_0110,2025-11-01,Renewal,Pro,327.15
CUST_0110,2025-12-01,Renewal,Pro,327.15
CUST_0111,2024-04-01,New,Basic,91.1
CUST_0111,2024-05-01,Renewal,Basic,91.1
CUST_0111,2024-06-01,Renewal,Basic,91.1
CUST_0111,2024-07-01,Renewal,Basic,91.1
CUST_0111,2024-08-01,Renewal,Basic,91.1
CUST_0111,2024-09-01,Renewal,Basic,91.1
CUST_0111,2024-10-01,Renewal,Basic,91.1
CUST_0111,2024-11-01,Renewal,Basic,91.1
CUST_0111,2024-12-01,Renewal,Basic,91.1
CUST_0111,2025-01-01,Renewal,Basic,91.1
CUST_0111,2025-02-01,Upgrade,Pro,281.82
CUST_0111,2025-03-01,Churn,Pro,0.0
CUST_0112,2025-10-01,New,Basic,98.75
CUST_0112,2025-11-01,Renewal,Basic,98.75
CUST_0112,2025-12-01,Renewal,Basic,98.75
CUST_0113,2025-07-01,New,Pro,301.54
CUST_0113,2025-08-01,Renewal,Pro,301.54
CUST_0113,2025-09-01,Renewal,Pro,301.54
CUST_0113,2025-10-01,Renewal,Pro,301.54
CUST_0113,2025-11-01,Renewal,Pro,301.54
CUST_0113,2025-12-01,Renewal,Pro,301.54
CUST_0114,2024-06-01,New,Basic,101.45
CUST_0114,2024-07-01,Renewal,Basic,101.45
CUST_0114,2024-08-01,Renewal,Basic,101.45
CUST_0114,2024-09-01,Renewal,Basic,101.45
CUST_0114,2024-10-01,Renewal,Basic,101.45
CUST_0114,2024-11-01,Renewal,Basic,101.45
CUST_0114,2024-12-01,Renewal,Basic,101.45
CUST_0114,2025-01-01,Renewal,Basic,101.45
CUST_0114,2025-02-01,Renewal,Basic,101.45
CUST_0114,2025-03-01,Renewal,Basic,101.45
CUST_0114,2025-04-01,Renewal,Basic,101.45
CUST_0114,2025-05-01,Renewal,Basic,101.45
CUST_0114,2025-06-01,Renewal,Basic,101.45
CUST_0114,2025-07-01,Renewal,Basic,101.45
CUST_0114,2025-08-01,Renewal,Basic,101.45
CUST_0114,2025-09-01,Renewal,Basic,101.45
CUST_0114,2025-10-01,Renewal,Basic,101.45
CUST_0114,2025-11-01,Renewal,Basic,101.45
CUST_0114,2025-12-01,Renewal,Basic,101.45
CUST_0115,2025-11-01,New,Pro,298.4
CUST_0115,2025-12-01,Renewal,Pro,298.4
CUST_0116,2025-11-01,New,Enterprise,945.98
CUST_0116,2025-12-01,Renewal,Enterprise,945.98
CUST_0117,2024-05-01,New,Pro,311.7
CUST_0117,2024-06-01,Renewal,Pro,311.7
CUST_0117,2024-07-01,Renewal,Pro,311.7
CUST_0117,2024-08-01,Renewal,Pro,311.7
CUST_0117,2024-09-01,Renewal,Pro,311.7
CUST_0117,2024-10-01,Renewal,Pro,311.7
CUST_0117,2024-11-01,Renewal,Pro,311.7
CUST_0117,2024-12-01,Renewal,Pro,311.7
CUST_0117,2025-01-01,Renewal,Pro,311.7
CUST_0117,2025-02-01,Renewal,Pro,311.7
CUST_0117,2025-03-01,Renewal,Pro,311.7
CUST_0117,2025-04-01,Renewal,Pro,311.7
CUST_0117,2025-05-01,Renewal,Pro,311.7
CUST_0117,2025-06-01,Renewal,Pro,311.7
CUST_0117,2025-07-01,Renewal,Pro,311.7
CUST_0117,2025-08-01,Renewal,Pro,311.7
CUST_0117,2025-09-01,Renewal,Pro,311.7
CUST_0117,2025-10-01,Renewal,Pro,311.7
CUST_0117,2025-11-01,Renewal,Pro,311.7
CUST_0117,2025-12-01,Renewal,Pro,311.7
CUST_0118,2024-12-01,New,Basic,108.45
CUST_0118,2025-01-01,Renewal,Basic,108.45
CUST_0118,2025-02-01,Renewal,Basic,108.45
CUST_0118,2025-03-01,Renewal,Basic,108.45
CUST_0118,2025-04-01,Renewal,Basic,108.45
CUST_0118,2025-05-01,Renewal,Basic,108.45
CUST_0118,2025-06-01,Renewal,Basic,108.45
CUST_0118,2025-07-01,Renewal,Basic,108.45
CUST_0118,2025-08-01,Renewal,Basic,108.45
CUST_0118,2025-09-01,Renewal,Basic,108.45
CUST_0118,2025-10-01,Renewal,Basic,108.45
CUST_0118,2025-11-01,Renewal,Basic,108.45
CUST_0118,2025-12-01,Renewal,Basic,108.45
CUST_0119,2025-10-01,New,Pro,310.44
CUST_0119,2025-11-01,Renewal,Pro,310.44
CUST_0119,2025-12-01,Renewal,Pro,310.44
CUST_0120,2025-09-01,New,Basic,108.06
CUST_0120,2025-10-01,Renewal,Basic,108.06
CUST_0120,2025-11-01,Renewal,Basic,108.06
CUST_0120,2025-12-01,Renewal,Basic,108.06
CUST_0121,2024-10-01,New,Enterprise,1049.32
CUST_0121,2024-11-01,Renewal,Enterprise,1049.32
CUST_0121,2024-12-01,Renewal,Enterprise,1049.32
CUST_0121,2025-01-01,Renewal,Enterprise,1049.32
CUST_0121,2025-02-01,Renewal,Enterprise,1049.32
CUST_0121,2025-03-01,Renewal,Enterprise,1049.32
CUST_0121,2025-04-01,Renewal,Enterprise,1049.32
CUST_0121,2025-05-01,Renewal,Enterprise,1049.32
CUST_0121,2025-06-01,Renewal,Enterprise,1049.32
CUST_0121,2025-07-01,Renewal,Enterprise,1049.32
CUST_0121,2025-08-01,Renewal,Enterprise,1049.32
CUST_0121,2025-09-01,Renewal,Enterprise,1049.32
CUST_0121,2025-10-01,Renewal,Enterprise,1049.32
CUST_0121,2025-11-01,Renewal,Enterprise,1049.32
CUST_0121,2025-12-01,Renewal,Enterprise,1049.32
CUST_0122,2024-10-01,New,Pro,282.93
CUST_0122,2024-11-01,Renewal,Pro,282.93
CUST_0122,2024-12-01,Renewal,Pro,282.93
CUST_0122,2025-01-01,Renewal,Pro,282.93
CUST_0122,2025-02-01,Renewal,Pro,282.93
CUST_0122,2025-03-01,Renewal,Pro,282.93
CUST_0122,2025-04-01,Renewal,Pro,282.93
CUST_0122,2025-05-01,Renewal,Pro,282.93
CUST_0122,2025-06-01,Renewal,Pro,282.93
CUST_0122,2025-07-01,Renewal,Pro,282.93
CUST_0122,2025-08-01,Renewal,Pro,282.93
CUST_0122,2025-09-01,Renewal,Pro,282.93
CUST_0122,2025-10-01,Renewal,Pro,282.93
CUST_0122,2025-11-01,Renewal,Pro,282.93
CUST_0122,2025-12-01,Renewal,Pro,282.93
CUST_0123,2025-02-01,New,Basic,101.25
CUST_0123,2025-03-01,Renewal,Basic,101.25
CUST_0123,2025-04-01,Renewal,Basic,101.25
CUST_0123,2025-05-01,Renewal,Basic,101.25
CUST_0123,2025-06-01,Renewal,Basic,101.25
CUST_0123,2025-07-01,Renewal,Basic,101.25
CUST_0123,2025-08-01,Renewal,Basic,101.25
CUST_0123,2025-09-01,Renewal,Basic,101.25
CUST_0123,2025-10-01,Renewal,Basic,101.25
CUST_0123,2025-11-01,Renewal,Basic,101.25
CUST_0123,2025-12-01,Upgrade,Pro,301.93
CUST_0124,2025-05-01,New,Basic,103.6
CUST_0124,2025-06-01,Renewal,Basic,103.6
CUST_0124,2025-07-01,Renewal,Basic,103.6
CUST_0124,2025-08-01,Renewal,Basic,103.6
CUST_0124,2025-09-01,Renewal,Basic,103.6
CUST_0124,2025-10-01,Renewal,Basic,103.6
CUST_0124,2025-11-01,Renewal,Basic,103.6
CUST_0124,2025-12-01,Renewal,Basic,103.6
CUST_0125,2025-07-01,New,Basic,91.25
CUST_0125,2025-08-01,Renewal,Basic,91.25
CUST_0125,2025-09-01,Renewal,Basic,91.25
CUST_0125,2025-10-01,Renewal,Basic,91.25
CUST_0125,2025-11-01,Renewal,Basic,91.25
CUST_0125,2025-12-01,Renewal,Basic,91.25
CUST_0126,2025-02-01,New,Basic,92.65
CUST_0126,2025-03-01,Renewal,Basic,92.65
CUST_0126,2025-04-01,Renewal,Basic,92.65
CUST_0126,2025-05-01,Renewal,Basic,92.65
CUST_0126,2025-06-01,Renewal,Basic,92.65
CUST_0126,2025-07-01,Renewal,Basic,92.65
CUST_0126,2025-08-01,Renewal,Basic,92.65
CUST_0126,2025-09-01,Renewal,Basic,92.65
CUST_0126,2025-10-01,Renewal,Basic,92.65
CUST_0126,2025-11-01,Renewal,Basic,92.65
CUST_0126,2025-12-01,Renewal,Basic,92.65
CUST_0127,2025-04-01,New,Pro,276.87
CUST_0127,2025-05-01,Renewal,Pro,276.87
CUST_0127,2025-06-01,Renewal,Pro,276.87
CUST_0127,2025-07-01,Renewal,Pro,276.87
CUST_0127,2025-08-01,Renewal,Pro,276.87
CUST_0127,2025-09-01,Renewal,Pro,276.87
CUST_0127,2025-10-01,Renewal,Pro,276.87
CUST_0127,2025-11-01,Renewal,Pro,276.87
CUST_0127,2025-12-01,Renewal,Pro,276.87
CUST_0128,2025-09-01,New,Basic,98.15
CUST_0128,2025-10-01,Renewal,Basic,98.15
CUST_0128,2025-11-01,Renewal,Basic,98.15
CUST_0128,2025-12-01,Renewal,Basic,98.15
CUST_0129,2024-04-01,New,Basic,101.19
CUST_0129,2024-05-01,Renewal,Basic,101.19
CUST_0129,2024-06-01,Renewal,Basic,101.19
CUST_0129,2024-07-01,Renewal,Basic,101.19
CUST_0129,2024-08-01,Renewal,Basic,101.19
CUST_0129,2024-09-01,Renewal,Basic,101.19
CUST_0129,2024-10-01,Renewal,Basic,101.19
CUST_0129,2024-11-01,Renewal,Basic,101.19
CUST_0129,2024-12-01,Renewal,Basic,101.19
CUST_0129,2025-01-01,Renewal,Basic,101.19
CUST_0129,2025-02-01,Renewal,Basic,101.19
CUST_0129,2025-03-01,Renewal,Basic,101.19
CUST_0129,2025-04-01,Renewal,Basic,101.19
CUST_0129,2025-05-01,Renewal,Basic,101.19
CUST_0129,2025-06-01,Renewal,Basic,101.19
CUST_0129,2025-07-01,Renewal,Basic,101.19
CUST_0129,2025-08-01,Renewal,Basic,101.19
CUST_0129,2025-09-01,Renewal,Basic,101.19
CUST_0129,2025-10-01,Renewal,Basic,101.19
CUST_0129,2025-11-01,Renewal,Basic,101.19
CUST_0129,2025-12-01,Renewal,Basic,101.19
CUST_0130,2024-12-01,New,Basic,91.81
CUST_0130,2025-01-01,Renewal,Basic,91.81
CUST_0130,2025-02-01,Renewal,Basic,91.81
CUST_0130,2025-03-01,Renewal,Basic,91.81
CUST_0130,2025-04-01,Renewal,Basic,91.81
CUST_0130,2025-05-01,Renewal,Basic,91.81
CUST_0130,2025-06-01,Renewal,Basic,91.81
CUST_0130,2025-07-01,Renewal,Basic,91.81
CUST_0130,2025-08-01,Renewal,Basic,91.81
CUST_0130,2025-09-01,Renewal,Basic,91.81
CUST_0130,2025-10-01,Renewal,Basic,91.81
CUST_0130,2025-11-01,Renewal,Basic,91.81
CUST_0130,2025-12-01,Churn,Basic,0.0
CUST_0131,2025-08-01,New,Pro,281.77
CUST_0131,2025-09-01,Renewal,Pro,281.77
CUST_0131,2025-10-01,Renewal,Pro,281.77
CUST_0131,2025-11-01,Renewal,Pro,281.77
CUST_0131,2025-12-01,Renewal,Pro,281.77
CUST_0132,2025-11-01,New,Pro,307.09
CUST_0132,2025-12-01,Renewal,Pro,307.09
CUST_0133,2025-05-01,New,Basic,102.0
CUST_0133,2025-06-01,Renewal,Basic,102.0
CUST_0133,2025-07-01,Renewal,Basic,102.0
CUST_0133,2025-08-01,Renewal,Basic,102.0
CUST_0133,2025-09-01,Renewal,Basic,102.0
CUST_0133,2025-10-01,Renewal,Basic,102.0
CUST_0133,2025-11-01,Renewal,Basic,102.0
CUST_0133,2025-12-01,Renewal,Basic,102.0
CUST_0134,2025-05-01,New,Basic,107.75
CUST_0134,2025-06-01,Renewal,Basic,107.75
CUST_0134,2025-07-01,Renewal,Basic,107.75
CUST_0134,2025-08-01,Renewal,Basic,107.75
CUST_0134,2025-09-01,Renewal,Basic,107.75
CUST_0134,2025-10-01,Renewal,Basic,107.75
CUST_0134,2025-11-01,Renewal,Basic,107.75
CUST_0134,2025-12-01,Renewal,Basic,107.75
CUST_0135,2024-07-01,New,Enterprise,1031.52
